SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Vacant Land,2870 Monticello Rd,Napa,CA,94558,1200000,,,Napa,,526205,,136,,,Active,,,http://www.redfin.com/CA/Napa/2870-Monticello-Rd-94558/home/12201055,BAREIS,22018377,N,Y,38.342664,-122.229555
MLS Listing,,Ranch,5410 State Highway 128 Hwy,Napa,CA,94558,3498000,4,2.0,Berryessa,2112,2005502,1984,137,1656,,Active,,,http://www.redfin.com/CA/Napa/5410-CA-128-94558/home/21829698,BAREIS,22017846,N,Y,38.435898,-122.182875
MLS Listing,,Vacant Land,1 Dry Creek Rd,Napa,CA,94558,689000,,,Napa,,125888,,137,,,Active,,,http://www.redfin.com/CA/Spanish-Flat/1-Dry-Creek-Rd-94558/home/173736539,BAREIS,22018917,N,Y,38.410953,-122.452299
MLS Listing,,Single Family Residential,611 1st St,Napa,CA,94559,1997000,2,1.0,Napa,1175,4195,1890,138,1700,,Active,,,http://www.redfin.com/CA/Napa/611-1st-St-94559/home/12187718,BAREIS,22019049,N,Y,38.3011075,-122.281217
MLS Listing,,Vacant Land,1074 Westridge Dr #252,Napa,CA,94558,40000,,,Berryessa,,9583,,149,,,Active,,,http://www.redfin.com/CA/Napa/1074-Westridge-Dr-94558/unit-252/home/172646791,BAREIS,22017635,N,Y,38.5143172,-122.1836883
MLS Listing,,Vacant Land,73 Pope Canyon Rd,Pope Valley,CA,94567,145000,,,Pope Valley,,3197304,,150,,,Active,,,http://www.redfin.com/CA/Pope-Valley/73-Pope-Canyon-Rd-94567/home/172644480,BAREIS,22017772,N,Y,38.673005,-122.341084
MLS Listing,,Vacant Land,31 Pope Canyon Rd,Pope Valley,CA,94567,110000,,,Pope Valley,,1393049,,150,,,Active,,,http://www.redfin.com/CA/Pope-Valley/31-Pope-Canyon-Rd-94567/home/172639895,BAREIS,22017714,N,Y,38.659937,-122.327866
MLS Listing,,Single Family Residential,203 Blue Cove Ct,Napa,CA,94558,529900,4,2.0,Berryessa,2500,14876,1988,152,212,,Active,,,http://www.redfin.com/CA/Napa/203-Blue-Cove-Ct-94558/home/12198143,BAREIS,22017471,N,Y,38.5090485,-122.19467
MLS Listing,,Single Family Residential,971 Palmer Ave,San Pablo,CA,94806,425000,3,1.0,San Pablo Prop,1046,4000,1955,1,406,,Active,,,http://www.redfin.com/CA/San-Pablo/971-Palmer-Ave-94806/home/1053746,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40932759,N,Y,37.9780389,-122.3521328
MLS Listing,,Vacant Land,8421 Wildcat Dr,El Cerrito,CA,94530,250000,,,El Cerrito,,19602,,1,,,Active,,,http://www.redfin.com/CA/El-Cerrito/8421-Wildcat-Dr-94530/home/23114725,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40932463,N,Y,37.930701,-122.292867
MLS Listing,,Single Family Residential,117 Crest Ave,Richmond,CA,94801-4030,729000,2,1.0,Point Richmond,1077,3000,1907,1,677,,Active,,,http://www.redfin.com/CA/Richmond/117-Crest-Ave-94801/home/1953536,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40932703,N,Y,37.9240314,-122.3869256
MLS Listing,,Single Family Residential,1645 2Nd St,Richmond,CA,94801,279900,3,1.0,North Richmond,1028,7600,1951,1,272,,Active,,,http://www.redfin.com/CA/Richmond/1645-2nd-St-94801/home/1736608,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40932702,N,Y,37.9570322,-122.3681584
MLS Listing,,Townhouse,1103 Maritime Way,RICHMOND,CA,94804,700000,3,3.5,RICHMOND,1556,768,2016,2,450,284,Active,,,http://www.redfin.com/CA/Richmond/1103-Maritime-Way-94804/home/23129290,MLSListings,ML81824063,N,Y,37.917665,-122.3477441
MLS Listing,,Single Family Residential,22 Spyglass Ct,Napa,CA,94558,1639000,3,3.0,Napa,3035,13412,1989,152,540,250,Active,,,http://www.redfin.com/CA/Napa/22-Spyglass-Ct-94558/home/12209908,BAREIS,22012137,N,Y,38.2755526,-122.310353
MLS Listing,,Vacant Land,0 Zinnia Ln #73,Napa,CA,94558,22000,,,Circle Oaks,,11042,,152,,33,Active,,,http://www.redfin.com/CA/Napa/73-Zinnia-Ln-94558/unit-73/home/160374853,BAREIS,22017621,N,Y,38.406306,-122.208363
MLS Listing,,Vacant Land,6094 Dry Creek Rd,Napa,CA,94558,465000,,,Napa,,478724,,154,,,Active,,,http://www.redfin.com/CA/Napa/6094-Dry-Creek-Rd-94558/home/21276064,BAREIS,22017346,N,Y,38.4110609,-122.44791
MLS Listing,,Single Family Residential,7040 Silverado Trl,Yountville,CA,94558,8950000,6,7.0,Yountville,8418,504425,2004,157,1063,,Active,,,http://www.redfin.com/CA/Napa/7040-Silverado-Trl-94558/home/12200629,BAREIS,22016689,N,Y,38.430158,-122.341491
MLS Listing,,Single Family Residential,2282 1st Ave,Napa,CA,94558,7800000,2,1.0,Napa,1762,1078110,1900,163,4427,,Active,,,http://www.redfin.com/CA/Napa/2282-First-Ave-94558/home/172522379,BAREIS,22015831,N,Y,38.320026,-122.254336
MLS Listing,,Ranch,2100 Old Soda Springs Rd,Napa,CA,94558,18000000,5,4.5,Napa,11144,1907057,1984,165,1615,,Active,,,http://www.redfin.com/CA/Napa/2100-Old-Soda-Springs-Rd-94558/home/172508312,BAREIS,22015801,N,Y,38.371268,-122.278176
MLS Listing,,Single Family Residential,509 Wall Rd,Napa,CA,94558,989900,3,2.5,Napa,2258,64904,1997,168,438,,Active,,,http://www.redfin.com/CA/Napa/509-Wall-Rd-94558/home/12200004,BAREIS,22016085,N,Y,38.4219678,-122.4876708
MLS Listing,,Vacant Land,1164 La Grande Ave,Napa,CA,94558,2295000,,,Napa,,276606,,171,,,Active,,,http://www.redfin.com/CA/Napa/1164-La-Grande-Ave-94558/home/12214446,BAREIS,22015783,N,Y,38.337296,-122.246451
MLS Listing,,Single Family Residential,2051 N 3rd Ave,Napa,CA,94558,2995000,5,4.5,Napa,3547,99317,1978,172,844,,Active,,,http://www.redfin.com/CA/Napa/2051-3rd-Ave-94558/home/12216132,BAREIS,22015012,N,Y,38.3062598,-122.234944
MLS Listing,,Single Family Residential,154 Silverado Springs Dr,Napa,CA,94558,1299900,4,2.0,Napa,2352,9640,1990,173,553,435,Active,,,http://www.redfin.com/CA/Napa/154-Silverado-Springs-Dr-94558/home/12220116,BAREIS,22015703,N,Y,38.3393825,-122.2619769
MLS Listing,,Condo/Co-op,1600 Atlas Peak Rd #317,Napa,CA,94558,729000,2,2.0,Napa,988,556,1968,174,738,496,Active,,,http://www.redfin.com/CA/Napa/1600-Atlas-Peak-Rd-94558/unit-317/home/12219425,BAREIS,22015389,N,Y,38.3496609,-122.2661123
MLS Listing,,Ranch,1084 La Londe Ln,Napa,CA,94558,3590000,4,3.5,Napa,3136,435600,1987,174,1145,,Active,,,http://www.redfin.com/CA/Napa/1084-La-Londe-Ln-94558/home/144350054,BAREIS,22015518,N,Y,38.319449,-122.245742
MLS Listing,,Vacant Land,2431 W Imola St,Napa,CA,94559,1200000,,,Napa,,37418,,181,,,Active,,,http://www.redfin.com/CA/Napa/2431-Imola-Ave-W-94558/home/172338612,BAREIS,22013583,N,Y,38.2816748,-122.3019637
MLS Listing,,Single Family Residential,8277 Saint Helena Hwy,Napa,CA,94558,5995000,3,4.0,Napa,3238,23631,2015,182,1851,,Active,,,http://www.redfin.com/CA/Napa/8277-St-Helena-Hwy-94558/home/12200437,BAREIS,22014714,N,Y,38.4490296,-122.40861
MLS Listing,,Ranch,33 Oak Rock Ln,Napa,CA,94558,4450000,5,5.5,Napa,4543,178596,1994,182,980,,Active,,,http://www.redfin.com/CA/Napa/33-Oak-Rock-Ln-94558/home/12215360,BAREIS,22014710,N,Y,38.2955817,-122.3439863
MLS Listing,,Single Family Residential,,Richmond,CA,94804,688000,2,2.0,El Cerrito Brder,1000,5000,1941,3,688,,Active,,,http://www.redfin.com/CA/Richmond/Undisclosed-address-94804/home/1152998,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40932660,N,Y,37.909303,-122.3200301
MLS Listing,,Single Family Residential,845 Baywatch St,RICHMOND,CA,94804,805000,3,3.0,RICHMOND,1851,3500,2020,5,435,155,Active,,,http://www.redfin.com/CA/Richmond/845-Baywatch-St-94804/home/168832036,MLSListings,ML81823939,N,Y,37.9204387,-122.353204
MLS Listing,,Single Family Residential,3131 Serene Ct,Richmond,CA,94803,740000,3,2.0,Richmond/San Pablo,2026,19560,1965,6,365,,Active,,,http://www.redfin.com/CA/Richmond/3131-Serene-Ct-94803/home/1119422,San Francisco MLS,511377,N,Y,37.9756201,-122.2952046
MLS Listing,,Single Family Residential,653 2nd St,Richmond,CA,94801,549000,4,3.0,Iron Triangle,1550,2430,1910,9,354,,Active,,,http://www.redfin.com/CA/Richmond/653-2nd-St-94801/home/1646130,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40932424,N,Y,37.9413862,-122.3677829
MLS Listing,,Single Family Residential,1 Harbor Vw,Richmond,CA,94804-7496,1100000,3,3.0,Sunset Pointe,1675,3367,1997,9,657,130,Active,,,http://www.redfin.com/CA/Richmond/1-Harbor-View-Dr-94804/home/1804788,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40932402,N,Y,37.9089255,-122.3496092
MLS Listing,,Single Family Residential,5328 Haskel Ct,Richmond,CA,94806,618000,3,3.5,Richmond,1597,2444,2005,10,387,138,Active,,,http://www.redfin.com/CA/Richmond/5328-Haskel-Ct-94806/home/12120712,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40932383,N,Y,37.9940308,-122.3490005
MLS Listing,,Single Family Residential,1539 Mariposa,Richmond,CA,94804,690000,2,1.0,Richmond Annex,739,3920,1955,10,934,,Active,,,http://www.redfin.com/CA/Richmond/1539-Mariposa-St-94804/home/1401434,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40932080,N,Y,37.9113627,-122.3167085
MLS Listing,,Single Family Residential,2908 Johnson Ave,Richmond,CA,94804,489000,3,1.0,Richmond,855,2500,1959,10,572,,Active,,,http://www.redfin.com/CA/Richmond/2908-Johnson-Ave-94804/home/1574305,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40932313,N,Y,37.9257866,-122.341695
MLS Listing,,Single Family Residential,186 CHRISTINE Dr,San Pablo,CA,94806-1104,475000,3,1.0,Montalvin Manor,956,5500,1952,10,497,,Active,,,http://www.redfin.com/CA/San-Pablo/186-Christine-Dr-94806/home/1658457,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40932301,N,Y,37.9946629,-122.3346436
MLS Listing,,Single Family Residential,5267 Sunset Dr,El Sobrante,CA,94803,799000,3,2.5,Valley View,2109,16553,1990,10,379,,Active,,,http://www.redfin.com/CA/El-Sobrante/5267-Sunset-Dr-94803/home/1340583,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40932274,N,Y,37.9776101,-122.2893794
MLS Listing,,Condo/Co-op,84 Lakeshore Ct,Richmond,CA,94804,490000,2,1.0,Marina Bay,869,2125,1991,11,564,424,Active,,,http://www.redfin.com/CA/Richmond/84-Lakeshore-Ct-94804/home/17168369,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40931948,N,Y,37.9103215,-122.3432941
MLS Listing,,Single Family Residential,5419 Garvin Ave,Richmond,CA,94805,629000,2,1.0,Richmond Heights,892,4800,1942,11,705,,Active,,,http://www.redfin.com/CA/Richmond/5419-Garvin-Ave-94805/home/1447434,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40932175,N,Y,37.9456572,-122.3236615
MLS Listing,,Single Family Residential,615 21St St,Richmond,CA,94801,449900,2,1.0,West Richmond,978,5650,1943,12,460,,Active,,,http://www.redfin.com/CA/Richmond/615-21st-St-94801/home/1157180,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40932136,N,Y,37.9405493,-122.3497421
MLS Listing,,Vacant Land,380 Sanford Ave,Richmond,CA,94801,98888,,,North Richmond,,2500,,14,,,Active,,,http://www.redfin.com/CA/Richmond/380-Sanford-Ave-94801/home/173952632,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40931919,N,Y,37.9517645,-122.3659175
MLS Listing,,Single Family Residential,85 Harbor View Dr,Richmond,CA,94804,880000,3,3.0,Marina Bay,1835,3375,1996,16,480,140,Active,,,http://www.redfin.com/CA/Richmond/85-Harbor-View-Dr-94804/home/1926414,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40931856,N,Y,37.908622,-122.3452703
MLS Listing,,Single Family Residential,572 4Th St,Richmond,CA,94801,465000,3,2.5,Richmond,1267,2700,1903,17,367,,Active,,,http://www.redfin.com/CA/Richmond/572-4th-St-94801/home/1672476,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40931814,N,Y,37.9398824,-122.3654581
MLS Listing,,Vacant Land,1312 Steele Canyon Rd #6,Napa,CA,94558,57000,,,Berryessa,,12959,,185,,,Active,,,http://www.redfin.com/CA/Napa/1312-Steele-Canyon-Rd-94558/unit-6/home/102151763,BAREIS,22014471,N,Y,38.5155945,-122.1931532
MLS Listing,,Single Family Residential,1216 Yajome St,Napa,CA,94559,950000,2,1.0,Napa,925,5619,1900,186,1027,,Active,,,http://www.redfin.com/CA/Napa/1216-Yajome-St-94559/home/12187641,BAREIS,22014349,N,Y,38.3018141,-122.2849051
MLS Listing,,Single Family Residential,1214 Yajome St,Napa,CA,94559,950000,1,1.0,Napa,420,4156,1904,186,2262,,Active,,,http://www.redfin.com/CA/Napa/1214-Yajome-St-94559/home/12187640,BAREIS,22014275,N,Y,38.3016881,-122.2848326
MLS Listing,,Single Family Residential,1733 Pine St,Napa,CA,94559,1595000,4,3.0,Napa,2400,12471,1871,187,665,,Active,,,http://www.redfin.com/CA/Napa/1733-Pine-St-94559/home/12190298,BAREIS,22011741,N,Y,38.2909948,-122.2923696
MLS Listing,,Ranch,3580 Soda Canyon Rd,Napa,CA,94558,2499000,3,2.0,Napa,2806,442570,2001,200,891,,Active,,,http://www.redfin.com/CA/Napa/3580-Soda-Canyon-Rd-94558/home/12200624,BAREIS,22012923,N,Y,38.447162,-122.273859
MLS Listing,,Single Family Residential,2596 1st St Unit D,Napa,CA,94558,525000,2,2.5,Napa,1027,,,201,511,230,Active,,,http://www.redfin.com/CA/Napa/2596-1st-St-94558/unit-D/home/95469980,BAREIS,22012909,N,Y,38.2998594,-122.3053217
MLS Listing,,Condo/Co-op,762 Cottage Dr,Napa,CA,94558,699000,1,1.0,Napa,695,375,1972,202,1006,417,Active,,,http://www.redfin.com/CA/Napa/762-Cottage-Dr-94558/home/12219361,BAREIS,22012811,N,Y,38.35192,-122.26539
MLS Listing,,Single Family Residential,1161 Castle Oaks Dr,Napa,CA,94558,2450000,5,4.5,Napa,4753,29782,2002,202,515,444,Active,,,http://www.redfin.com/CA/Napa/1161-Castle-Oaks-Dr-94558/home/12219879,BAREIS,22012660,N,Y,38.3556853,-122.2572798
MLS Listing,,Vacant Land,253 259 Sugarloaf Dr,Napa,CA,94558,175000,,,Berryessa,,39204,,203,,,Active,,,http://www.redfin.com/CA/Napa/259-Sugarloaf-Dr-94558/home/167117944,BAREIS,22012630,N,Y,38.5285787,-122.2247252
MLS Listing,,Single Family Residential,2514 Sonoma St,Napa,CA,94558,500000,2,1.0,Napa,836,6085,1948,203,598,,Active,,,http://www.redfin.com/CA/Napa/2514-Sonoma-St-94558/home/12185079,BAREIS,22011957,N,Y,38.3093974,-122.3025798
MLS Listing,,Vacant Land,2175 Big Ranch Rd,Napa,CA,94558,799000,,,Napa,,43560,,208,,,Active,,,http://www.redfin.com/CA/Napa/2175-Big-Ranch-Rd-94558/home/22606258,BAREIS,22012204,N,Y,38.333203,-122.293405
MLS Listing,,Vacant Land,24 Greenbriar Cir,Napa,CA,94558,829000,,,Napa,,27774,,213,,444,Active,,,http://www.redfin.com/CA/Napa/24-Greenbriar-Cir-94558/home/12222109,BAREIS,22011307,N,Y,38.3560682,-122.2551307
MLS Listing,,Vacant Land,549 Westgate Dr,Napa,CA,94558,675000,,,Napa,,31537,,213,,,Active,,,http://www.redfin.com/CA/Napa/549-Westgate-Dr-94558/home/12219905,BAREIS,22011505,N,Y,38.3551544,-122.24968
MLS Listing,,Condo/Co-op,876 Oak Leaf Way,Napa,CA,94558,920000,2,2.0,Napa,1015,444,2020,223,906,688,Active,,,http://www.redfin.com/CA/Napa/876-Oak-Leaf-Way-94558/home/12219703,BAREIS,22010867,N,Y,38.351388,-122.255275
MLS Listing,,Vacant Land,1595 Las Amigas Rd,Napa,CA,94559,397500,,,Napa,,43560,,226,,,Active,,,http://www.redfin.com/CA/Napa/1595-Las-Amigas-Rd-94559/home/12214241,BAREIS,22010275,N,Y,38.2316431,-122.3175943
MLS Listing,,Single Family Residential,2835 Bissell Ave,Richmond,CA,94804,685000,3,1.0,Richmond,1814,4700,1938,17,378,,Active,,,http://www.redfin.com/CA/Richmond/2835-Bissell-Ave-94804/home/1588095,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40931804,N,Y,37.9334293,-122.3419496
MLS Listing,,Condo/Co-op,535 Pierce St #1215,Albany,CA,94706,599000,2,2.0,Albany,1170,,1988,17,512,616,Active,,,http://www.redfin.com/CA/Albany/535-Pierce-St-94706/unit-1215/home/1365982,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40931796,N,Y,37.8972189,-122.3074576
MLS Listing,,Condo/Co-op,23 Schooner,Richmond,CA,94894,499000,2,2.0,Richmond/San Pablo,997,,1986,17,501,446,Active,,,http://www.redfin.com/CA/Richmond/23-Schooner-Ct-94804/home/12129407,San Francisco MLS,510996,N,Y,37.9163799,-122.352512
MLS Listing,,Single Family Residential,6251 Arlington Blvd,Richmond,CA,94805-1601,949888,4,3.0,E Richmond Hgts,1900,4558,1959,18,500,,Active,,,http://www.redfin.com/CA/Richmond/6251-Arlington-Blvd-94805/home/690015,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40931630,N,Y,37.9440128,-122.3148484
MLS Listing,,Multi-Family (2-4 Unit),2338 Rheem Ave,Richmond,CA,94804,748888,5,2.0,Richmond,1508,4575,1943,19,497,,Active,,,http://www.redfin.com/CA/Richmond/2338-Rheem-Ave-94804/unit-2340/home/1953446,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40931069,N,Y,37.9496377,-122.3464139
MLS Listing,,Condo/Co-op,1400 Pinnacle Ct #112,Richmond,CA,94801,634900,2,2.0,Point Richmond,1463,,2001,21,434,700,Active,,,http://www.redfin.com/CA/Richmond/1400-Pinnacle-Ct-94801/unit-112/home/23310442,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40931357,N,Y,37.9139428,-122.3786072
MLS Listing,,Vacant Land,876 7th,Richmond,CA,94801,175000,,,Richmond,,8000,,22,,,Active,,,http://www.redfin.com/CA/Richmond/876-7th-St-94801/home/1447547,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40931269,N,Y,37.946005,-122.362449
MLS Listing,,Single Family Residential,527 S 21St St,Richmond,CA,94804,499000,3,1.0,Richmond,960,3800,1960,23,520,,Active,,,http://www.redfin.com/CA/Richmond/527-S-21st-St-94804/home/1575257,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40931216,N,Y,37.9245837,-122.3496978
MLS Listing,,Single Family Residential,745 15th,Richmond,CA,94801,399000,3,1.5,Brown Andrade,1375,3750,1947,25,290,,Active,,,http://www.redfin.com/CA/Richmond/745-15th-St-94801/home/1864092,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40930960,N,Y,37.9429727,-122.3557631
MLS Listing,,Single Family Residential,4716 Upland Dr,RICHMOND,CA,94803,599888,3,2.0,RICHMOND,1218,5800,1958,25,493,,Active,,,http://www.redfin.com/CA/Richmond/4716-Upland-Dr-94803/home/1133089,MLSListings,ML81822073,N,Y,37.9617289,-122.2973087
MLS Listing,,Vacant Land,0 9th St,Richmond,CA,94801,249900,,,Richmond/San Pablo,,5009,,26,,,Active,,,http://www.redfin.com/CA/Richmond/200-9th-St-94801/home/173843620,San Francisco MLS,510610,N,Y,37.9343982,-122.3606375
MLS Listing,,Condo/Co-op,2 Marina Lakes Dr,Richmond,CA,94804,479000,2,1.0,Marina Bay,847,,1992,28,566,457,Active,,,http://www.redfin.com/CA/Richmond/2-Marina-Lakes-Dr-94804/home/2110261,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40930601,N,Y,37.9131023,-122.3430126
MLS Listing,,Single Family Residential,723 14Th St,Richmond,CA,94801,649000,5,3.0,Richmond,2013,5000,1953,28,322,,Active,,,http://www.redfin.com/CA/Richmond/723-14th-St-94801/home/541736,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40930588,N,Y,37.9425892,-122.3566486
MLS Listing,,Vacant Land,3221 Florida,Richmond,CA,94804,250000,,,Richmond,,6464,,30,,,Active,,,http://www.redfin.com/CA/Richmond/3221-Florida-Ave-94804/home/126885885,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40930501,N,Y,37.929705,-122.3391066
MLS Listing,,Single Family Residential,3427 Ohio Ave,Richmond,CA,94804-3264,440000,2,1.0,Richmond,900,2700,1953,30,489,,Active,,,http://www.redfin.com/CA/Richmond/3427-Ohio-Ave-94804/home/1159574,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40930125,N,Y,37.9311112,-122.3370015
MLS Listing,,Multi-Family (2-4 Unit),445 Valley View Rd,El Sobrante,CA,94803,498000,4,4.0,El Sobrante,1922,2400,1948,30,259,,Active,,,http://www.redfin.com/CA/El-Sobrante/445-Valley-View-Rd-94803/home/28482446,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40929830,N,Y,37.9777911,-122.2949681
MLS Listing,,Vacant Land,1597 Las Amigas Rd,Napa,CA,94559,397500,,,Napa,,43560,,226,,,Active,,,http://www.redfin.com/CA/Napa/1597-Las-Amigas-Rd-94559/home/12214239,BAREIS,22010285,N,Y,38.2318928,-122.3183472
MLS Listing,,Vacant Land,0 Sugar Loaf Dr,Napa,CA,94558,175000,,,Berryessa,,16553,,227,,,Active,,,http://www.redfin.com/CA/Napa/266-Sugarloaf-Dr-94558/home/12198058,BAREIS,22010522,N,Y,38.5290441,-122.2253036
MLS Listing,,Single Family Residential,14 Blackwood Ct,Napa,CA,94558,785000,5,3.5,Circle Oaks,2812,10075,1995,230,279,33,Active,,,http://www.redfin.com/CA/Napa/14-Blackwood-Ct-94558/home/12200864,BAREIS,22008835,N,Y,38.4080589,-122.2123375
MLS Listing,,Vacant Land,540 WESTGATE Dr,Napa,CA,94558,349500,,,Napa,,14296,,235,,,Active,,,http://www.redfin.com/CA/Napa/540-Westgate-Dr-94558/home/12222117,BAREIS,22009827,N,Y,38.3543222,-122.2516077
MLS Listing,,Vacant Land,0 Capell Valley Crest Rd,Napa,CA,94558,299000,,,Berryessa,,2643656,,238,,,Active,,,http://www.redfin.com/CA/Napa/0-Capell-Valley-Crest-RD-94558/home/167110904,BAREIS,22009576,N,Y,38.479831,-122.229836
MLS Listing,,Condo/Co-op,1314 Mckinstry St #3063,Napa,CA,94559,549000,1,1.0,Napa,610,614,2009,243,900,696,Active,,,http://www.redfin.com/CA/Napa/1314-McKinstry-St-94559/unit-3063/home/12224927,BAREIS,22008824,N,Y,38.3041076,-122.2836054
MLS Listing,,Single Family Residential,3497 Soda Canyon Rd,Napa,CA,94558,1695000,3,3.0,Napa,2596,435600,1982,245,653,,Active,,,http://www.redfin.com/CA/Napa/3497-Soda-Canyon-Rd-94558/home/12200974,BAREIS,22008840,N,Y,38.441639,-122.286378
MLS Listing,,Single Family Residential,3560 Monticello Rd Unit B,Napa,CA,94558,995000,4,2.5,Napa,2249,493099,2001,249,442,,Active,,,http://www.redfin.com/CA/Napa/3560-Monticello-Rd-94558/unit-B/home/12201151,BAREIS,22006619,N,Y,38.3617497,-122.1997604
MLS Listing,,Condo/Co-op,1314 McKinstry St #2084,Napa,CA,94559,425000,0,1.0,Napa,450,,2008,256,944,627,Active,,,http://www.redfin.com/CA/Napa/1314-McKinstry-St-94559/unit-2084/home/12224859,BAREIS,22008127,N,Y,38.3041381,-122.2833685
MLS Listing,,Vacant Land,0 Congress Valley Rd,Napa,CA,94558,1195000,,,Napa,,447797,,263,,,Active,,,http://www.redfin.com/CA/Unknown/Congress-Valley-Rd-94558/home/113789412,BAREIS,22007704,N,Y,38.284698,-122.334196
MLS Listing,,Vacant Land,0 Highway 12 Hwy,Napa,CA,94941,8950000,,,Napa,,12327480,,284,,,Active,,,http://www.redfin.com/CA/Napa/Highway-12-Unknown/home/171153915,BAREIS,22006342,N,Y,38.254653,-122.378506
MLS Listing,,Condo/Co-op,4048 Sonoma Highway Rd #49,Napa,CA,94559,250000,2,2.0,Napa,1750,130680,2008,290,143,725,Active,,,http://www.redfin.com/CA/Napa/4048-Sonoma-Hwy-94559/unit-49/home/171114387,BAREIS,22005929,N,Y,38.255411,-122.3324738
MLS Listing,,Vacant Land,335 Alta Mesa Cir,Napa,CA,94558,350000,,,Napa,,4360,,290,,444,Active,,,http://www.redfin.com/CA/Napa/335-Alta-Mesa-Cir-94558/home/12219874,BAREIS,22005922,N,Y,38.3564547,-122.2524275
MLS Listing,,Vacant Land,0 Beechwood Ct,Napa,CA,94558,45000,,,Circle Oaks,,10019,,291,,33,Active,,,http://www.redfin.com/CA/Unknown/Beechwood-Ct-94558/home/17546816,BAREIS,22005597,N,Y,38.410138,-122.213625
MLS Listing,,Ranch,1133 State Ln,Yountville,CA,94599,10500000,4,5.5,Yountville,5800,740520,,298,1810,,Active,,,http://www.redfin.com/CA/Yountville/1133-State-Ln-94599/home/17247077,BAREIS,22005078,N,Y,38.427311,-122.35511
MLS Listing,,Vacant Land,0 Buena Vista Ave,Richmond,CA,94801,225000,,,Point Richmond,,11700,,34,,,Active,,,http://www.redfin.com/CA/RICHMOND/BUENA-VISTA-AVE-94801/home/23130521,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40930245,N,Y,37.922514,-122.381882
